Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2555252,-76.073334,33.933969,31.876913,20180801, 19:14:59.0900
2555253,-74.873349,44.530572,31.732286,20180801, 19:24:59.0700
2555254,-74.378473,49.698669,31.600956,20180801, 19:34:59.0700
2555255,-77.222924,25.738772,31.505646,20180801, 19:44:59.0700
2555256,-75.303581,39.908396,31.400061,20180801, 19:54:59.0700
2555257,-74.647032,46.225639,31.267582,20180801, 20:04:59.0700
2555258,-74.628563,46.316843,31.196327,20180801, 20:14:59.0400
2555259,-77.303256,24.981423,31.149488,20180801, 20:24:59.0100
2555260,-72.342029,78.353777,31.172454,20180801, 20:34:59.0100
2555261,-73.499395,59.914504,31.115703,20180801, 20:44:59.0100
2555262,-70.465119,120.246166,31.052123,20180801, 20:54:59.0100
2555263,-70.78269,111.530013,30.986246,20180801, 21:04:59.0100
2555264,-69.924675,135.812558,30.968175,20180801, 21:14:59.9900
2555265,-69.405042,153.074639,30.968175,20180801, 21:24:59.9500
2555266,-69.097902,164.208965,30.952461,20180801, 21:34:59.9500
2555267,-69.12554,162.891988,30.900243,20180801, 21:44:59.9500
2555268,-69.958951,134.744903,30.968175,20180801, 21:54:59.9500
2555269,-70.160911,128.622319,30.968175,20180801, 22:04:59.9500
2555270,-70.819633,110.491059,30.959835,20180801, 22:14:59.9500
2555271,-71.602227,92.377641,30.995432,20180801, 22:24:59.9100
2555272,-71.901641,86.314068,31.028008,20180801, 22:34:59.8800
2555273,-72.211657,80.452113,31.060705,20180801, 22:44:59.8800
2555274,-71.520034,94.406007,31.08216,20180801, 22:54:59.8800
2555275,-63.532459,595.204873,31.147312,20180801, 23:04:59.8800
2555276,-72.257816,79.952685,31.197717,20180801, 23:14:59.8800
2555277,-72.893486,69.226566,31.270121,20180801, 23:24:59.8600
2555278,-62.710444,723.831611,31.346574,20180801, 23:34:59.8200
2555279,-71.045296,106.611214,31.465938,20180801, 23:44:59.8200
2555280,-72.236473,81.361249,31.591709,20180801, 23:54:59.8200
2555281,-61.892045,883.812279,31.70098,20180802, 00:04:59.8200
2555282,-69.672974,147.791718,31.802092,20180802, 00:14:59.8200
2555283,-71.702615,92.875429,31.891177,20180802, 00:24:59.8100
2555284,-71.613635,95.21454,32.031331,20180802, 00:34:59.7800
2555285,-71.64153,95.042452,32.179463,20180802, 00:44:59.7600
2555286,-71.858701,90.822847,32.327596,20180802, 00:54:59.7600
2555287,-72.311846,81.957536,32.380358,20180802, 01:04:59.7600
2555288,-71.961278,88.853243,32.382412,20180802, 01:14:59.7600
2555289,-72.935996,70.99069,32.382412,20180802, 01:24:59.7600
2555290,-72.83475,72.64058,32.371473,20180802, 01:34:59.7300
2555291,-72.139956,85.176316,32.34615,20180802, 01:44:59.7000
2555292,-72.595959,76.733429,32.365973,20180802, 01:54:59.7000
2555293,-71.943626,89.509172,32.489145,20180802, 02:04:59.7000
2555294,-71.709249,94.478425,32.4912,20180802, 02:14:59.7000
2555295,-71.645223,95.871788,32.487876,20180802, 02:24:59.7000
2555296,-71.036636,110.29998,32.48981,20180802, 02:34:59.6800
2555297,-71.497077,99.200969,32.488662,20180802, 02:44:59.6400
2555298,-72.23275,83.745052,32.489447,20180802, 02:54:59.6300
2555299,-72.221682,83.96327,32.4912,20180802, 03:04:59.6300
2555300,-71.388194,101.727446,32.4912,20180802, 03:14:59.6300
2555301,-72.574606,77.409983,32.4912,20180802, 03:24:59.6300
2555302,-73.562803,61.656275,32.4912,20180802, 03:34:59.6300
2555303,-72.387303,80.821572,32.4912,20180802, 03:44:59.6000
2555304,-72.847059,72.702887,32.4912,20180802, 03:54:59.5700
2555305,-72.46756,79.341721,32.4912,20180802, 04:04:59.5700
2555306,-68.043903,219.718818,32.4912,20180802, 04:14:59.5700
2555307,-70.659368,120.315282,32.4912,20180802, 04:24:59.5700
2555308,-70.178022,134.417357,32.4912,20180802, 04:34:59.5700
2555309,-71.895371,90.495966,32.484371,20180802, 04:44:59.5500
2555310,-73.330802,64.997555,32.470228,20180802, 04:54:59.5100
2555311,-75.018899,44.091814,32.490475,20180802, 05:04:59.5100
2555312,-69.99551,140.054171,32.460498,20180802, 05:14:59.5100
2555313,-77.437588,25.144865,32.338233,20180802, 05:24:59.5100
2555314,-75.604121,37.653918,31.749027,20180802, 05:34:59.5100
2555315,-79.627582,14.998709,31.938922,20180802, 05:44:59.5000
2555316,-80.142309,13.351681,32.009211,20180802, 05:54:59.4600
2555317,-77.628831,23.795409,31.980443,20180802, 06:04:59.4500
2555318,-79.293323,16.307992,32.154442,20180802, 06:14:59.4500
2555319,-76.670797,29.702207,32.016705,20180802, 06:24:59.4500
2555320,-77.102448,27.006358,32.15281,20180802, 06:34:59.4500
2555321,-78.808448,18.194534,32.084395,20180802, 06:44:59.4500
2555322,-79.536167,15.419243,32.150514,20180802, 06:54:59.4200
2555323,-75.26571,41.217283,32.148338,20180802, 07:04:59.3800
2555324,-74.222501,52.448912,32.173238,20180802, 07:14:59.3800
2555325,-72.646979,75.30762,32.139937,20180802, 07:24:59.3800
2555326,-78.193745,20.989826,32.128575,20180802, 07:34:59.3800
2555327,-76.15216,33.515307,32.060281,20180802, 07:44:59.3800
2555328,-72.841748,71.558074,31.940493,20180802, 07:54:59.3700
2555329,-72.373814,78.167121,31.32663,20180802, 08:04:59.3300
2555330,-76.900565,27.42393,31.166954,20180802, 08:14:59.3200
2555331,-72.48321,75.547601,31.049161,20180802, 08:24:59.3200
2555332,-80.008253,13.407228,31.165383,20180802, 08:34:59.3200
2555333,-80.927603,10.856785,31.186717,20180802, 08:44:59.3200
2555334,-80.468098,12.076547,31.207628,20180802, 08:54:59.3200
2555335,-77.951731,21.508426,31.137944,20180802, 09:04:59.2800
2555336,-79.282869,15.862096,31.200074,20180802, 09:14:59.2600
2555337,-78.119631,20.628588,31.041365,20180802, 09:24:59.2600
2555338,-78.12006,20.632454,31.050249,20180802, 09:34:59.2600
2555339,-74.488978,48.116655,31.383501,20180802, 09:44:59.2600
2555340,-78.2753,20.156856,31.438439,20180802, 09:54:59.2600
