Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2560902,-72.711516,43.57187,18.874087,20180910, 00:54:59.8100
2562342,-81.428445,4.925612,15.878624,20180920, 00:54:59.7500
2560903,-73.843245,33.042945,18.574257,20180910, 01:04:59.8100
2560904,-73.395828,37.242887,18.885752,20180910, 01:14:59.8200
2560905,-74.544623,29.329614,19.376565,20180910, 01:24:59.7900
2560906,-73.126157,40.109649,19.114931,20180910, 01:34:59.7500
2560907,-72.54726,46.628378,19.448425,20180910, 01:44:59.7400
2560908,-72.453721,48.725552,19.890102,20180910, 01:54:59.7400
2560909,-71.5122,59.875539,19.677846,20180910, 02:04:59.7400
2560910,-71.452096,60.113448,19.484506,20180910, 02:14:59.7400
2560911,-71.99259,52.009589,19.091965,20180910, 02:24:59.7500
2560912,-72.265656,50.020876,19.553526,20180910, 02:34:59.7000
2560913,-72.072993,52.802538,19.745233,20180910, 02:44:59.6800
2560914,-71.150321,62.008328,18.749526,20180910, 02:54:59.6800
2560915,-70.620565,68.560217,18.350034,20180910, 03:04:59.6800
2560916,-68.860449,98.584254,17.59384,20180910, 03:14:59.6800
2560917,-68.667805,108.912807,18.593778,20180910, 03:24:59.6800
2560918,-72.438652,46.072066,18.74179,20180910, 03:34:59.6500
2560919,-73.875187,31.378553,17.768867,20180910, 03:44:59.6200
2560920,-72.472272,42.823866,17.555825,20180910, 03:54:59.6200
2560921,-72.969205,37.766052,17.359221,20180910, 04:04:59.6200
2560922,-75.622792,20.358812,17.240099,20180910, 04:14:59.6200
2560923,-81.025108,5.940994,17.453323,20180910, 04:24:59.6200
2560924,-81.014797,5.936269,17.398083,20180910, 04:34:59.6100
2560925,-83.364388,3.444214,17.339519,20180910, 04:44:59.5700
2560926,-83.570079,3.293685,17.385935,20180910, 04:54:59.5600
2560927,-83.395798,3.367083,17.074259,20180910, 05:04:59.5600
2560928,-85.265331,2.225846,17.359463,20180910, 05:14:59.5600
2560929,-85.3308,2.259564,17.890104,20180910, 05:24:59.5700
2560930,-85.510802,2.129224,17.571538,20180910, 05:34:59.5600
2560931,-88.36548,1.050371,16.726259,20180910, 05:44:59.5200
2560932,-87.738662,1.217101,16.776483,20180910, 05:54:59.4900
2560933,-84.016902,2.749958,16.088825,20180910, 06:04:59.4900
2560934,-85.490301,1.958414,16.085803,20180910, 06:14:59.4900
2560935,-85.693683,1.917628,16.505965,20180910, 06:24:59.4900
2560936,-86.067696,1.742793,16.350217,20180910, 06:34:59.4900
2560937,-87.99029,1.141701,16.675915,20180910, 06:44:59.4700
2560938,-84.933335,2.30369,16.644306,20180910, 06:54:59.4300
2560939,-81.988474,4.385183,16.082117,20180910, 07:04:59.4300
2560940,-82.094343,4.3744,16.438456,20180910, 07:14:59.4300
2560941,-81.752006,4.779235,16.598434,20180910, 07:24:59.4300
2560942,-82.48904,4.10866,16.908781,20180910, 07:34:59.4300
2560943,-80.700075,6.209622,16.927033,20180910, 07:44:59.4300
2560944,-80.037412,7.19502,16.837646,20180910, 07:54:59.3900
2560945,-81.235323,5.384675,16.603511,20180910, 08:04:59.3700
